time,snowfall (cm),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2022-11-04T17:00,0.00,13.3,14.7,0.398,102.0,58.0,44.0,380.0,204.8,42.6,24.2,18.4,277.6,85.4
2022-11-04T18:00,0.00,13.3,13.5,0.398,5.0,1.0,4.0,14.9,32.8,0.0,0.0,0.0,0.0,0.0
2022-11-04T19:00,0.00,13.7,12.4,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T20:00,0.00,11.2,11.6,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T21:00,0.00,9.7,10.9,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T22:00,0.00,10.1,10.3,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T23:00,0.00,9.7,9.9,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T00:00,0.00,9.0,10.1,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T01:00,0.00,10.8,9.6,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T02:00,0.00,9.4,9.2,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T03:00,0.00,9.4,8.9,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T04:00,0.00,9.4,8.6,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T05:00,0.00,9.7,8.3,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T06:00,0.00,9.4,7.9,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T07:00,0.00,9.0,7.7,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T08:00,0.00,10.1,7.8,0.396,31.0,17.0,14.0,165.6,83.2,68.6,37.6,31.0,284.3,184.0
2022-11-05T09:00,0.00,10.8,9.0,0.396,175.0,126.0,49.0,591.5,296.4,237.8,171.2,66.6,591.5,402.8
2022-11-05T10:00,0.00,8.3,10.8,0.395,330.0,266.0,64.0,749.2,494.1,385.4,310.7,74.8,749.2,577.1
2022-11-05T11:00,0.00,9.4,12.5,0.394,451.0,379.0,72.0,822.8,641.0,489.0,410.9,78.1,822.8,695.0
2022-11-05T12:00,0.00,12.6,13.8,0.393,523.0,446.0,77.0,853.5,727.2,538.3,459.0,79.3,853.5,748.5
2022-11-05T13:00,0.00,16.6,14.8,0.391,536.0,458.0,78.0,853.6,746.7,526.7,450.1,76.7,853.6,733.8
2022-11-05T14:00,0.00,15.8,15.4,0.389,489.0,408.0,81.0,813.1,698.3,456.7,381.0,75.6,813.1,652.1
2022-11-05T15:00,0.00,15.5,15.6,0.388,397.0,326.0,71.0,775.3,585.2,345.2,283.5,61.7,775.3,508.9
2022-11-05T16:00,0.00,15.5,15.3,0.388,260.0,199.0,61.0,667.3,415.1,196.6,150.5,46.1,667.3,313.9
2022-11-05T17:00,0.00,14.0,14.5,0.388,103.0,67.0,36.0,444.9,199.6,41.5,27.0,14.5,309.5,80.3
2022-11-05T18:00,0.00,12.2,13.1,0.388,4.0,1.0,3.0,15.4,30.2,0.0,0.0,0.0,0.0,0.0
2022-11-05T19:00,0.00,12.2,12.0,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T20:00,0.00,8.3,11.2,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T21:00,0.00,8.6,10.6,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T22:00,0.00,9.4,10.1,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05T23:00,0.00,9.7,9.9,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T00:00,0.00,10.8,10.5,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T01:00,0.00,10.8,10.5,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T02:00,0.00,11.5,10.5,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T03:00,0.00,15.5,10.8,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T04:00,0.00,18.4,11.0,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T05:00,0.00,18.7,11.2,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T06:00,0.00,15.8,11.3,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T07:00,0.00,13.7,11.5,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T08:00,0.00,10.4,11.7,0.411,3.0,0.0,3.0,0.0,80.4,6.7,0.0,6.7,0.0,178.6
2022-11-06T09:00,0.00,10.1,12.3,0.408,70.0,9.0,61.0,43.1,290.9,95.6,12.3,83.3,43.1,397.2
2022-11-06T10:00,0.00,16.9,13.3,0.407,209.0,85.0,124.0,242.3,488.4,244.5,99.4,145.1,242.3,571.3
2022-11-06T11:00,0.00,16.9,14.4,0.407,263.0,92.0,171.0,201.6,635.2,285.3,99.8,185.5,201.6,689.2
2022-11-06T12:00,0.00,18.7,14.8,0.413,345.0,174.0,171.0,335.9,721.3,355.2,179.1,176.0,335.9,742.6
2022-11-06T13:00,0.00,19.4,15.4,0.411,304.0,154.0,150.0,289.4,740.9,298.7,151.3,147.4,289.4,728.1
2022-11-06T14:00,0.00,21.6,15.9,0.409,317.0,161.0,156.0,323.7,692.6,295.9,150.3,145.6,323.7,646.5
2022-11-06T15:00,0.00,20.9,16.0,0.407,239.0,103.0,136.0,247.4,579.6,207.6,89.5,118.1,247.4,503.4
2022-11-06T16:00,0.00,21.6,15.9,0.406,220.0,146.0,74.0,496.2,409.7,165.7,110.0,55.7,496.2,308.6
2022-11-06T17:00,0.00,19.8,15.3,0.405,81.0,43.0,38.0,289.4,194.5,31.4,16.7,14.7,191.2,75.4
2022-11-06T18:00,0.00,12.6,14.4,0.404,3.0,1.0,2.0,15.8,27.7,0.0,0.0,0.0,0.0,0.0
2022-11-06T19:00,0.00,12.2,13.6,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T20:00,0.00,11.9,13.2,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T21:00,0.00,10.4,12.9,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T22:00,0.00,10.4,12.6,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06T23:00,0.00,12.2,12.8,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T00:00,0.00,13.0,13.5,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T01:00,0.00,13.0,13.4,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T02:00,0.00,15.5,13.3,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T03:00,0.00,17.3,13.2,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T04:00,0.00,18.7,13.2,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T05:00,0.00,20.9,13.2,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T06:00,0.00,21.2,13.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T07:00,0.00,21.2,12.6,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T08:00,0.00,21.2,12.5,0.403,17.0,1.0,16.0,10.1,77.7,37.9,2.2,35.7,17.9,173.2
2022-11-07T09:00,0.00,22.7,12.8,0.403,92.0,11.0,81.0,53.7,285.4,126.2,15.1,111.1,53.7,391.6
2022-11-07T10:00,0.00,30.2,13.5,0.402,194.0,36.0,158.0,103.9,482.7,227.3,42.2,185.1,103.9,565.6
2022-11-07T11:00,0.00,30.2,14.2,0.402,208.0,40.0,168.0,88.5,629.4,225.8,43.4,182.4,88.5,683.4
2022-11-07T12:00,0.00,42.1,15.2,0.402,215.0,21.0,194.0,40.9,715.5,221.4,21.6,199.8,40.9,736.8
2022-11-07T13:00,0.00,46.4,15.5,0.402,271.0,100.0,171.0,189.5,735.1,266.3,98.3,168.0,189.5,722.3
2022-11-07T14:00,0.00,46.4,15.8,0.401,328.0,196.0,132.0,397.5,686.9,306.0,182.9,123.2,397.5,640.9
2022-11-07T15:00,0.00,47.2,15.7,0.401,153.0,28.0,125.0,67.9,574.1,132.7,24.3,108.4,67.9,498.0
2022-11-07T16:00,0.00,45.7,15.5,0.403,103.0,17.0,86.0,58.6,404.5,77.3,12.8,64.5,58.6,303.5
2022-11-07T17:00,0.00,42.5,15.1,0.405,14.0,0.0,14.0,0.0,189.5,5.2,0.0,5.2,0.0,70.5
2022-11-07T18:00,0.00,42.8,14.8,0.411,1.0,0.0,1.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0
2022-11-07T19:00,0.00,45.0,14.5,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T20:00,0.00,46.4,14.4,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T21:00,0.00,39.6,14.4,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T22:00,0.00,38.5,14.4,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07T23:00,0.00,35.6,14.4,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T00:00,0.00,33.5,14.7,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T01:00,0.00,37.8,14.5,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T02:00,0.00,40.0,14.4,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T03:00,0.00,40.7,14.3,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T04:00,0.00,42.1,14.2,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T05:00,0.00,45.0,14.2,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T06:00,0.00,39.2,14.1,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T07:00,0.00,40.7,14.1,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T08:00,0.00,43.9,14.1,0.430,2.0,0.0,2.0,0.0,74.9,4.5,0.0,4.5,0.0,167.8
2022-11-08T09:00,0.00,47.9,14.0,0.430,13.0,0.0,13.0,0.0,279.9,17.9,0.0,17.9,0.0,386.0
2022-11-08T10:00,0.00,47.2,14.1,0.430,11.0,0.0,11.0,0.0,477.1,12.9,0.0,12.9,0.0,559.9
2022-11-08T11:00,0.00,44.3,14.2,0.430,25.0,0.0,25.0,0.0,623.7,27.2,0.0,27.2,0.0,677.6
2022-11-08T12:00,0.00,42.5,14.4,0.426,49.0,0.0,49.0,0.0,709.8,50.5,0.0,50.5,0.0,731.1
2022-11-08T13:00,0.00,40.3,14.8,0.427,197.0,43.0,154.0,82.2,729.4,193.6,42.2,151.3,82.2,716.7
2022-11-08T14:00,0.00,37.4,15.6,0.425,324.0,216.0,108.0,441.9,681.3,302.2,201.4,100.7,441.9,635.4
2022-11-08T15:00,0.00,38.5,15.6,0.426,172.0,30.0,142.0,73.5,568.7,149.0,26.0,123.0,73.5,492.7
2022-11-08T16:00,0.00,39.2,15.5,0.424,163.0,72.0,91.0,251.3,399.3,121.8,53.8,68.0,251.3,298.5
2022-11-08T17:00,0.00,24.8,15.1,0.424,62.0,19.0,43.0,131.3,184.6,22.1,6.8,15.3,77.7,65.8
2022-11-08T18:00,0.00,22.0,14.3,0.424,3.0,0.0,3.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0
2022-11-08T19:00,0.00,16.9,13.8,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T20:00,0.00,15.8,13.4,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T21:00,0.00,14.8,13.3,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T22:00,0.00,16.9,13.3,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08T23:00,0.00,20.2,13.2,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T00:00,0.00,21.2,13.4,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T01:00,0.00,22.3,13.4,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T02:00,0.00,20.2,13.3,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T03:00,0.00,18.7,13.3,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T04:00,0.00,16.9,13.1,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T05:00,0.00,14.8,13.1,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T06:00,0.00,9.7,12.8,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T07:00,0.00,14.4,12.7,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T08:00,0.00,14.0,12.6,0.428,11.0,2.0,9.0,21.1,72.2,24.8,4.5,20.3,38.6,162.5
2022-11-09T09:00,0.00,16.9,13.1,0.429,93.0,30.0,63.0,152.4,274.5,128.9,41.6,87.3,152.4,380.5
2022-11-09T10:00,0.00,17.6,13.5,0.426,107.0,25.0,82.0,73.9,471.5,125.8,29.4,96.4,73.9,554.2
2022-11-09T11:00,0.00,20.5,14.2,0.430,198.0,61.0,137.0,137.6,618.0,215.3,66.3,148.9,137.6,671.9
2022-11-09T12:00,0.00,21.6,15.6,0.426,176.0,20.0,156.0,39.6,704.1,181.3,20.6,160.7,39.6,725.4
2022-11-09T13:00,0.00,24.8,15.9,0.426,223.0,62.0,161.0,119.4,723.8,219.1,60.9,158.2,119.4,711.1
2022-11-09T14:00,0.00,24.5,16.0,0.425,241.0,123.0,118.0,253.8,675.8,224.7,114.7,110.0,253.8,630.0
2022-11-09T15:00,0.00,23.8,16.0,0.423,192.0,61.0,131.0,151.0,563.4,166.1,52.8,113.4,151.0,487.6
2022-11-09T16:00,0.00,21.6,15.8,0.422,83.0,5.0,78.0,17.7,394.2,61.8,3.7,58.1,17.7,293.5
2022-11-09T17:00,0.00,18.4,15.4,0.421,16.0,0.0,16.0,0.0,179.8,5.4,0.0,5.4,0.0,61.1
2022-11-09T18:00,0.00,16.6,15.1,0.423,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0
2022-11-09T19:00,0.00,19.4,14.8,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T20:00,0.00,19.4,14.7,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T21:00,0.00,16.9,14.6,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T22:00,0.00,14.4,14.5,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09T23:00,0.00,14.4,14.4,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T00:00,0.00,15.8,14.1,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T01:00,0.00,16.2,14.2,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T02:00,0.00,15.5,14.2,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T03:00,0.00,13.0,14.2,0.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T04:00,0.00,11.5,14.2,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T05:00,0.00,8.3,14.2,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T06:00,0.00,7.2,14.2,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T07:00,0.00,7.9,14.2,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T08:00,0.00,7.9,14.3,0.425,3.0,0.0,3.0,0.0,69.4,6.8,0.0,6.8,0.0,157.1
2022-11-10T09:00,0.00,8.3,14.6,0.423,39.0,5.0,34.0,25.9,269.0,54.4,7.0,47.4,25.9,375.0
2022-11-10T10:00,0.00,8.6,15.1,0.421,101.0,42.0,59.0,125.8,465.9,118.9,49.5,69.5,125.8,548.6
2022-11-10T11:00,0.00,8.6,15.6,0.420,122.0,3.0,119.0,6.8,612.4,132.7,3.3,129.5,6.8,666.2
2022-11-10T12:00,0.00,10.1,16.8,0.415,314.0,178.0,136.0,355.5,698.4,323.6,183.4,140.2,355.5,719.8
2022-11-10T13:00,0.00,15.5,17.5,0.413,367.0,197.0,170.0,382.6,718.2,360.5,193.5,167.0,382.6,705.6
2022-11-10T14:00,0.00,13.7,17.9,0.412,323.0,160.0,163.0,332.9,670.4,301.0,149.1,151.9,332.9,624.7
2022-11-10T15:00,0.00,11.2,17.9,0.411,244.0,132.0,112.0,329.9,558.2,210.9,114.1,96.8,329.9,482.5
2022-11-10T16:00,0.00,11.2,17.8,0.410,167.0,83.0,84.0,297.4,389.3,123.9,61.6,62.3,297.4,288.8
2022-11-10T17:00,0.00,5.8,17.1,0.410,74.0,40.0,34.0,283.6,175.2,23.9,12.9,11.0,148.4,56.6
2022-11-10T18:00,0.00,6.5,16.0,0.410,2.0,0.0,2.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0
2022-11-10T19:00,0.00,6.5,15.0,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T20:00,0.00,9.0,14.2,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T21:00,0.00,10.4,13.6,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T22:00,0.00,12.6,13.2,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10T23:00,0.00,13.0,12.8,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T00:00,0.00,15.8,13.3,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T01:00,0.00,16.9,12.9,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T02:00,0.00,17.3,12.6,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T03:00,0.00,19.1,12.4,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T04:00,0.00,20.2,12.2,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T05:00,0.00,23.0,12.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T06:00,0.00,24.1,11.9,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T07:00,0.00,23.8,11.8,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T08:00,0.00,25.2,11.7,0.406,20.0,10.0,10.0,110.1,66.7,45.5,22.7,22.7,209.2,151.8
2022-11-11T09:00,0.00,29.9,12.4,0.405,149.0,105.0,44.0,555.9,263.6,208.8,147.2,61.7,555.9,369.5
2022-11-11T10:00,0.00,32.0,13.5,0.404,300.0,239.0,61.0,724.6,460.4,353.9,281.9,72.0,724.6,543.0
2022-11-11T11:00,0.00,29.5,14.7,0.403,421.0,351.0,70.0,807.3,606.8,458.4,382.2,76.2,807.3,660.6
2022-11-11T12:00,0.00,31.0,16.1,0.401,492.0,419.0,73.0,844.0,692.9,507.2,431.9,75.3,844.0,714.2
2022-11-11T13:00,0.00,34.2,16.6,0.399,509.0,436.0,73.0,853.8,712.8,500.0,428.3,71.7,853.8,700.2
2022-11-11T14:00,0.00,34.2,17.0,0.397,466.0,393.0,73.0,824.7,665.1,434.0,366.0,68.0,824.7,619.5
2022-11-11T15:00,0.00,32.0,17.0,0.396,372.0,305.0,67.0,769.6,553.2,321.2,263.3,57.8,769.6,477.5
2022-11-11T16:00,0.00,25.6,16.8,0.396,237.0,181.0,56.0,657.0,384.5,175.1,133.7,41.4,657.0,284.1
2022-11-11T17:00,0.00,18.0,15.9,0.396,86.0,54.0,32.0,387.8,170.7,26.3,16.5,9.8,189.8,52.3
2022-11-11T18:00,0.00,18.4,14.8,0.396,2.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T19:00,0.00,18.4,14.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T20:00,0.00,17.3,13.3,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T21:00,0.00,16.9,12.8,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T22:00,0.00,18.0,12.4,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11T23:00,0.00,19.1,12.2,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T00:00,0.00,20.2,12.5,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:00,0.00,21.2,12.3,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:00,0.00,20.5,12.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T03:00,0.00,18.0,11.8,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T04:00,0.00,21.6,11.6,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T05:00,0.00,22.0,11.5,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T06:00,0.00,21.6,11.4,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T07:00,0.00,21.2,11.2,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T08:00,0.00,21.6,11.3,0.396,18.0,9.0,9.0,101.3,64.0,41.2,20.6,20.6,196.3,146.5
2022-11-12T09:00,0.00,23.4,12.0,0.395,144.0,99.0,45.0,535.2,258.3,203.0,139.5,63.4,535.2,364.0
2022-11-12T10:00,0.00,24.5,13.3,0.394,292.0,231.0,61.0,709.1,454.9,345.0,273.0,72.1,709.1,537.5
2022-11-12T11:00,0.00,31.7,14.5,0.393,411.0,340.0,71.0,789.6,601.2,447.8,370.5,77.4,789.6,655.1
2022-11-12T12:00,0.00,32.4,16.1,0.391,483.0,409.0,74.0,830.9,687.4,498.0,421.7,76.3,830.9,708.8
2022-11-12T13:00,0.00,27.4,16.8,0.389,501.0,425.0,76.0,838.9,707.4,492.2,417.5,74.7,838.9,694.9
2022-11-12T14:00,0.00,26.6,17.2,0.388,404.0,312.0,92.0,660.2,659.9,376.1,290.5,85.7,660.2,614.4
2022-11-12T15:00,0.00,21.6,17.3,0.386,344.0,262.0,82.0,667.4,548.2,296.6,225.9,70.7,667.4,472.7
2022-11-12T16:00,0.00,17.6,17.0,0.386,200.0,114.0,86.0,419.1,379.8,147.2,83.9,63.3,419.1,279.6
2022-11-12T17:00,0.00,12.2,16.1,0.386,68.0,21.0,47.0,152.7,166.3,19.7,6.1,13.6,69.6,48.1
2022-11-12T18:00,0.00,14.4,14.9,0.387,1.0,0.0,1.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0
2022-11-12T19:00,0.00,14.0,14.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T20:00,0.00,15.5,13.5,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T21:00,0.00,15.5,13.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T22:00,0.00,15.1,12.6,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12T23:00,0.00,15.1,12.4,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13T00:00,0.00,15.1,12.8,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13T01:00,0.00,17.3,12.4,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13T02:00,0.00,13.7,12.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13T03:00,0.00,14.0,11.8,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13T04:00,0.00,14.4,11.7,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13T05:00,0.00,16.9,11.6,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
