Company Name,Model Name,Model Year,Kilometers,Engine Type,Engine Capacity,Assembly,Body Type,Transmission Type,Registration Status,Price,Mapped_colors
28,123,2016,98868,2,1000,0,1,0,1,2290000,3
28,181,2017,70489,2,1000,0,1,0,1,2450000,2
28,181,2016,117919,2,1000,0,1,0,1,2225000,2
28,181,2016,112705,2,1000,0,1,0,1,2150000,2
28,181,2016,90181,2,1000,0,1,0,1,2295000,0
28,123,2017,60720,2,1000,0,1,0,0,2140000,2
28,123,2015,77248,2,1000,0,1,0,1,1950000,2
28,53,2017,107826,2,1300,1,4,0,0,2325000,2
10,49,2004,193121,2,1600,1,4,1,0,1020000,1
28,133,2008,260713,2,1800,0,4,0,0,2400000,2
27,183,2019,17702,2,1000,1,1,1,0,1655000,2
28,53,1996,241401,0,2000,1,4,1,0,670000,0
28,53,2010,64373,2,1300,1,4,1,0,1800000,2
28,53,2014,72420,2,1300,1,4,1,0,2110000,2
28,53,2019,29563,2,1600,1,4,0,0,3345000,2
28,135,2011,154497,2,1800,0,4,0,0,2750000,2
10,49,2010,148059,2,1800,1,4,0,0,1690000,2
27,58,2009,216295,2,1000,1,1,1,0,870000,2
27,29,2019,61155,2,800,1,5,1,0,620000,0
28,53,2016,133575,2,1300,1,4,1,0,2080000,0
10,48,2013,137679,2,1300,1,4,1,0,1700000,2
28,181,2008,160934,2,1000,0,1,0,0,1400000,2
28,53,2004,198683,2,1300,1,4,1,0,895000,2
28,53,2016,175418,2,1600,1,4,0,0,2590000,2
28,25,2007,136794,2,1300,0,4,0,0,1240000,0
28,123,2017,80425,2,1000,0,1,0,1,2250000,2
28,53,2001,241401,2,1300,1,4,1,0,800000,0
27,58,2013,87532,2,1000,1,1,1,0,1165000,1
10,49,2018,64212,2,1800,1,4,0,0,3350000,2
28,132,2011,109435,2,2700,0,3,0,0,11500000,2
27,108,2016,136649,2,800,1,1,1,0,785000,3
28,99,2007,180246,2,4700,0,3,0,0,7800000,2
27,14,2011,159426,2,1000,1,1,1,0,700000,1
28,53,2018,19336,2,1300,1,4,0,0,2950000,2
28,135,2015,121331,2,1800,0,4,0,1,3425000,2
10,49,2010,192203,2,1800,1,4,0,0,1600000,2
10,48,2016,251015,2,1500,1,4,0,0,2050000,2
27,183,2017,30714,2,660,0,1,0,1,1985000,2
27,101,2012,128747,2,1300,1,4,1,0,850000,2
27,94,1991,241401,2,1000,1,1,1,0,210000,0
28,53,2015,133575,2,1300,1,4,1,0,1935000,2
28,15,2013,115872,2,1500,0,1,0,0,2290000,0
7,59,2008,128747,2,800,1,1,1,0,510000,3
10,48,2005,358883,2,1300,1,4,1,0,900000,0
27,94,1999,659831,2,1000,1,1,1,0,340000,2
28,53,2008,534302,2,1300,1,4,1,0,1125000,0
10,48,2006,198683,2,1300,1,4,1,0,1030000,2
27,58,2009,104607,2,1000,1,1,1,0,875000,0
27,94,1999,152887,2,1000,1,1,1,0,365000,1
10,48,2014,225308,2,1300,1,4,1,0,1800000,2
28,53,2014,111044,2,1300,1,4,1,0,1925000,2
27,183,2013,65855,2,660,0,1,0,0,1440000,2
28,53,2014,88513,2,1300,1,4,0,0,2450000,0
10,179,2015,96560,2,1500,0,0,0,1,4050000,0
12,151,2004,189266,2,1000,1,1,1,0,600000,2
28,53,2016,74029,2,1300,1,4,0,0,2550000,0
7,110,2016,81271,2,660,0,1,0,1,1625000,2
10,49,2015,2735,2,1800,0,4,0,0,3195000,0
10,48,2019,31382,2,1500,1,4,0,0,2600000,2
28,25,2006,168981,2,1300,0,4,0,0,1175000,2
28,15,2015,101388,2,1500,0,1,0,0,2750000,0
10,179,2016,17702,2,1500,0,0,0,1,4795000,0
10,9,2003,197949,2,2400,0,4,0,0,2400000,0
10,48,2015,123114,2,1500,1,4,1,0,1850000,2
28,181,2010,252667,2,1000,0,1,0,0,1400000,2
28,123,2017,132054,2,1000,0,1,0,1,2450000,1
10,49,2011,217261,2,1800,1,4,0,0,1745000,2
27,14,2019,11419,2,660,1,1,0,0,1550000,3
10,49,2006,204386,2,1800,1,4,1,0,1099000,2
28,107,2004,133575,2,2500,1,4,0,0,2500000,2
27,14,2008,158520,2,1000,1,1,1,0,675000,1
28,53,2012,152887,2,1600,1,4,0,0,1970000,2
10,48,2007,217261,2,1300,1,4,1,0,1050000,2
10,49,1998,321868,2,1600,1,4,0,0,750000,0
27,58,2008,144840,2,1000,1,1,1,0,800000,1
27,108,2006,141622,2,800,1,1,1,0,420000,2
28,53,2005,415210,2,1300,1,4,1,0,870000,0
27,14,2012,125528,2,1000,1,1,1,0,865000,2
28,53,2016,152887,2,1300,1,4,1,0,2325000,0
27,29,2017,85295,2,800,1,5,1,0,950000,0
28,99,1990,411670,0,4200,0,3,1,0,1700000,3
28,135,2010,168981,2,1800,0,4,0,0,2295000,2
10,71,2012,117482,1,1300,0,1,0,0,1785000,0
10,48,2001,217261,2,1500,1,4,1,0,860000,1
28,53,2015,131966,2,1500,0,4,0,0,3150000,0
27,94,1998,241401,2,1000,1,1,1,0,370000,2
28,53,2014,160934,2,1300,1,4,1,0,1495000,3
28,53,2014,267151,2,1300,1,4,1,0,1750000,3
27,108,2013,123919,2,800,1,1,1,0,665000,2
28,53,2015,98169,2,1300,1,4,0,0,2250000,2
27,168,2017,41842,2,1300,1,1,0,0,1785000,2
28,15,2015,62764,2,1500,0,1,0,1,2890000,0
2,2,2005,209214,2,3600,0,4,0,0,3200000,2
10,179,2015,78053,2,1500,0,0,0,1,4500000,2
28,53,2018,33796,2,1600,1,4,0,0,3150000,2
28,53,2016,119091,2,1300,1,4,0,0,2390000,2
20,26,2010,88513,2,1800,1,4,0,0,6000000,3
28,135,2016,124522,1,1800,0,4,0,1,4690000,0
27,58,2019,49889,2,1000,1,1,1,0,1690000,2
28,132,2014,80467,2,2700,0,3,0,0,14800000,3
28,15,2017,30577,2,1500,0,1,0,0,3400000,2
28,181,2005,208868,2,1000,0,1,0,0,1185000,1
10,49,2017,75639,2,1800,1,4,0,0,2990000,0
27,108,2015,39625,2,800,1,1,1,0,840000,0
27,94,1998,1528876,2,1000,1,1,1,0,395000,3
7,110,2014,123919,2,660,0,1,0,0,1345000,3
10,49,2013,133575,2,1800,1,4,1,0,1980000,0
12,151,2004,355665,2,1100,1,1,1,0,595000,2
10,48,2007,209214,2,1300,0,4,1,0,1250000,2
10,48,2008,281635,2,1300,1,4,0,0,1225000,2
28,53,2016,168176,2,1300,1,4,1,0,1830000,2
27,14,2011,168981,2,1000,1,1,1,0,750000,1
27,58,2016,85295,2,1000,1,1,1,0,1200000,2
10,49,2006,223698,2,1600,1,4,1,0,1040000,2
28,53,2013,80467,2,1600,1,4,0,0,2150000,2
28,99,1998,217261,2,4700,0,3,0,0,4400000,0
10,77,2014,104607,1,1500,0,4,0,0,3000000,0
28,135,2016,69201,2,1800,0,4,0,1,4600000,0
27,168,2016,67592,2,1300,1,1,1,0,1600000,0
28,15,2013,154497,2,1500,0,1,0,0,2185000,1
28,181,2017,83685,2,1000,0,1,0,1,2450000,2
27,95,2015,135184,2,2400,0,4,0,0,2950000,0
10,49,2013,104607,2,1800,0,4,0,0,2290000,2
10,179,2015,82076,1,1500,0,0,0,1,4200000,2
27,108,2017,77248,2,800,1,1,1,0,845000,0
28,181,2012,120700,2,1000,0,1,0,0,1625000,2
28,15,2015,143378,1,1500,0,1,0,1,2800000,2
7,59,2006,160934,2,800,1,1,1,0,460000,2
28,181,2015,77248,2,1000,0,1,0,1,2190000,0
10,49,1994,241401,2,1500,1,4,1,0,580000,0
27,108,2009,74029,2,800,1,1,1,0,530000,3
27,14,2012,123436,2,1000,1,1,1,0,735000,1
27,58,2007,157715,2,1000,1,1,1,0,580000,0
27,183,2016,72420,2,1000,1,1,1,0,1275000,2
10,49,2003,366930,2,1600,1,4,1,0,950000,3
27,14,2013,125528,2,660,0,1,0,0,1185000,2
28,181,2016,90123,2,1000,0,1,0,0,2360000,0
27,183,2018,32186,2,1000,1,1,1,0,1600000,0
2,0,2013,125528,2,1600,1,4,0,0,5800000,0
28,53,2019,30577,2,1300,1,4,0,0,2800000,2
7,59,2006,215652,2,800,1,1,0,0,670000,1
27,14,2015,93341,2,660,0,1,0,0,1375000,2
28,181,2007,160934,2,1000,0,1,0,0,1250000,2
22,50,2014,160934,2,660,0,2,0,0,1200000,2
28,181,2017,88892,2,1000,0,1,0,1,2450000,2
28,53,2018,56224,1,1500,0,4,0,1,3900000,3
27,14,2015,128747,2,660,0,1,0,0,1495000,2
10,48,2008,160934,2,1300,1,4,0,0,1220000,2
28,53,2018,51090,1,1500,0,4,0,1,3900000,3
22,91,2013,120700,2,1500,0,3,0,1,2400000,2
28,15,2017,72420,2,1500,0,1,0,1,3225000,1
28,181,2016,146450,2,1000,0,1,0,1,2275000,2
10,49,2005,195535,2,1600,1,4,1,0,1150000,2
28,135,2007,177027,2,1500,0,4,0,0,1680000,0
27,14,2004,251057,2,1000,1,1,1,0,530000,0
28,135,2010,273588,2,1800,0,4,0,0,2190000,2
28,123,2017,6746,2,1000,0,1,0,1,2195000,3
10,49,2002,477975,2,1600,1,4,1,0,920000,2
28,53,2018,33796,2,1300,1,4,1,0,2850000,2
28,53,2016,30577,2,1300,1,4,1,0,2350000,0
10,49,2005,177027,2,1500,1,4,1,0,950000,2
28,181,2014,122310,2,1000,0,1,0,0,1865000,3
28,135,2007,201168,2,1500,0,4,0,0,1850000,2
7,59,2007,272864,2,660,0,1,1,0,690000,1
7,59,2007,241401,2,800,1,1,1,0,538000,0
22,91,2012,107826,2,1500,0,3,0,0,2325000,3
27,14,2007,804672,2,1000,1,1,1,0,625000,2
27,47,2018,26071,2,1400,0,4,1,0,2280000,2
28,181,2017,111871,2,1000,0,1,0,1,2495000,0
28,123,2016,87712,2,1000,0,1,0,1,2265000,3
28,123,2017,86341,2,1000,0,1,0,1,2250000,0
28,53,2017,55161,1,1500,0,4,0,1,3750000,2
10,49,2017,45626,2,1800,1,4,0,0,3350000,0
7,110,2012,128747,2,660,0,1,0,0,1450000,0
7,59,2007,286463,2,800,1,1,1,0,780000,2
10,49,2006,299337,2,1600,1,4,0,0,1325000,2
8,188,2018,58741,2,1000,1,2,1,0,1000000,0
10,49,2005,255885,2,1600,1,4,0,0,1085000,2
10,48,2015,107826,2,1300,1,4,1,0,1890000,0
28,53,2005,482803,0,2000,1,4,1,0,868000,1
27,168,2011,185074,2,1300,1,1,1,0,1160000,2
27,108,2004,490423,2,800,1,1,1,0,400000,0
7,113,2014,101388,2,660,0,1,0,0,1340000,2
27,14,2011,281322,2,1000,1,1,1,0,770000,2
28,53,2017,94951,2,1300,1,4,1,0,2520000,0
10,48,2018,40233,2,1300,0,4,1,0,2300000,0
27,108,2008,112654,2,800,1,1,1,0,550000,0
28,53,2018,38624,2,1300,1,4,1,0,2900000,2
27,108,2018,77248,2,800,1,1,1,0,950000,0
10,49,2005,310603,2,1500,1,4,0,0,1060000,2
28,53,2018,57936,2,1300,1,4,0,0,2740000,0
27,94,1998,160934,2,1000,1,1,1,0,340000,3
10,49,2016,241401,2,1800,1,4,0,0,3100000,2
28,53,2012,233354,2,1600,1,4,0,0,1890000,2
28,123,2017,28968,2,1000,0,1,0,1,2325000,2
22,112,2013,108954,2,660,0,1,0,0,1150000,3
28,181,2017,68606,2,1000,0,1,0,1,2450000,2
10,48,2018,56327,2,1300,1,4,0,0,2420000,0
27,108,2018,48280,2,800,1,1,1,0,950000,2
7,113,2017,28968,2,660,0,1,0,0,1775000,2
28,135,2010,212433,2,1800,0,4,0,0,2300000,2
27,14,2019,46670,2,660,1,1,1,0,1370000,2
27,58,2008,201168,2,1000,1,1,1,0,800000,2
21,111,2012,128747,2,1000,0,1,0,0,1375000,2
10,49,2016,80467,2,1800,1,4,0,0,3150000,0
27,23,2005,321868,2,1300,1,4,1,0,700000,2
10,49,2004,447397,2,1600,1,4,1,0,860000,0
28,181,2011,168981,2,1000,0,1,0,0,1550000,0
10,48,2011,152887,2,1300,1,4,0,0,1412000,2
27,14,2000,241401,2,660,0,1,0,0,750000,1
27,108,2004,160934,2,800,1,1,1,0,325000,0
27,183,2018,53108,2,1000,1,1,1,0,1525000,3
7,59,2012,96560,2,800,1,1,0,0,900000,2
10,48,2018,24944,2,1500,1,4,0,0,2575000,0
27,108,2006,96560,2,800,1,1,1,0,375000,0
28,53,2017,162543,2,1300,1,4,1,0,2450000,0
28,11,2003,198683,2,1500,1,4,0,0,1420000,0
28,53,2012,152887,2,1600,1,4,0,0,2190000,2
28,53,2012,117482,2,1600,1,4,0,0,2050000,2
21,64,2014,109435,2,660,0,1,0,0,1395000,2
10,49,2010,114263,2,1800,1,4,0,0,1975000,0
7,30,2016,77248,2,1000,0,1,0,1,2195000,3
27,29,2018,123023,2,800,1,5,1,0,975000,0
28,53,2011,140012,2,1300,1,4,1,0,1780000,0
27,58,2019,321,2,1000,1,1,1,1,2050000,2
28,53,2018,75639,2,1300,1,4,1,0,2360000,0
27,183,2019,56327,2,1000,1,1,1,0,1600000,0
28,135,2012,167371,2,1800,0,4,0,0,2395000,1
20,26,2010,128747,2,2000,1,4,0,0,5800000,0
20,26,2013,88513,2,3500,0,4,0,0,7500000,1
27,183,2017,64373,2,1000,1,1,1,0,1450000,0
28,135,2011,218870,1,1800,0,4,0,0,2600000,2
20,26,2005,149668,2,1800,0,4,0,0,2475000,2
10,48,2017,82076,2,1300,1,4,0,0,2325000,3
27,108,2016,31382,2,800,1,1,1,0,790000,2
27,108,2007,160934,2,800,1,1,1,0,425000,0
27,183,2019,23013,2,1000,1,1,1,0,1630000,0
28,39,2010,136794,2,2400,0,4,0,0,6000000,2
28,132,2004,379805,2,3400,0,3,0,0,5700000,0
10,48,2019,63086,2,1300,1,4,1,0,2350000,0
28,53,2010,238182,2,1300,1,4,1,0,1450000,0
28,15,2013,164153,2,1500,0,1,0,0,2045000,2
10,177,2012,204386,2,660,0,5,0,0,935000,2
10,177,2013,249448,2,660,0,5,0,0,985000,0
28,39,2006,202777,2,2400,0,4,0,0,2195000,2
28,135,2015,136794,2,1800,0,4,0,1,3095000,2
28,15,2013,175418,2,1500,0,1,0,0,2185000,2
28,123,2013,112654,2,1000,0,1,0,0,1685000,0
10,179,2013,112654,1,1500,0,0,0,0,3085000,1
7,110,2015,98169,2,660,0,1,0,0,1545000,2
20,26,2007,180246,2,1800,1,4,0,0,2785000,2
27,29,2013,46670,2,800,1,5,1,0,690000,3
28,181,2012,180246,2,1000,0,1,0,0,1675000,0
7,113,2015,119091,2,660,0,1,0,0,1750000,2
10,48,2004,198683,2,1300,1,4,0,0,970000,2
10,48,2016,93663,2,1300,1,4,0,0,2175000,3
28,53,2019,24462,2,1300,1,4,0,0,2950000,2
28,15,2018,32186,2,1500,0,1,0,1,4000000,0
28,53,2010,160934,2,1800,1,4,1,0,1500000,2
27,183,2015,111849,2,1000,1,1,1,0,1165000,2
10,48,2011,209214,2,1300,1,4,0,0,1699000,2
10,48,2004,402336,2,1300,1,4,1,0,920000,2
10,49,2004,201168,2,1500,1,4,0,0,965000,1
28,123,2016,48280,2,1000,0,1,0,1,2275000,0
10,48,2017,51499,2,1500,1,4,0,0,2400000,0
28,53,2005,128747,2,1800,1,4,0,0,1200000,0
28,53,2015,180246,2,1300,1,4,1,0,2200000,2
28,53,2014,217261,2,1300,1,4,1,0,1590000,0
28,127,2017,9012,2,660,1,1,0,1,1985000,1
28,181,2014,128747,2,1000,0,1,0,0,1965000,2
28,135,2015,165762,2,1800,0,4,0,0,3285000,0
28,25,2012,119091,2,1000,0,4,0,0,1675000,0
10,77,2014,93341,1,1500,0,4,0,0,2765000,2
27,14,2007,313822,2,1000,1,1,1,0,565000,0
28,57,2004,160934,2,2500,0,4,0,1,4399000,0
10,48,2019,38624,2,1500,1,4,0,0,2850000,0
10,48,2010,168981,2,1300,1,4,1,0,1360000,2
27,58,2018,152887,2,1000,1,1,1,0,1550000,2
28,181,2000,160934,2,1000,0,1,0,0,1010000,3
28,53,2017,36210,2,1300,1,4,0,0,2750000,2
20,26,2006,297728,2,1800,1,4,0,0,2400000,2
28,135,2007,189902,2,1500,0,4,0,0,2060000,2
27,58,2013,86904,2,1000,1,1,1,0,1190000,0
7,110,2014,152887,2,660,0,1,0,0,1425000,3
28,53,2016,25749,2,16,1,4,0,0,2945000,0
28,53,2003,313822,2,1600,1,4,1,0,900000,0
10,49,2019,7724,2,1800,1,4,0,0,4100000,0
27,168,2011,121344,2,1300,1,1,1,0,1180000,3
10,48,2016,85589,2,1300,1,4,1,0,1850000,2
27,168,2012,185074,2,1300,1,1,1,0,1115000,2
28,123,2015,160934,2,1000,0,1,0,0,1795000,0
28,53,2017,112654,2,1300,1,4,0,0,2625000,0
10,48,2007,193121,2,1300,1,4,1,0,1175000,2
27,108,2009,1034637,2,800,1,1,1,0,450000,0
10,49,2010,136794,2,1800,1,4,0,0,1775000,2
27,108,2018,19312,2,800,1,1,1,0,925000,0
27,183,2018,19312,2,1000,1,1,1,0,1540000,2
27,29,2006,143231,2,800,1,2,1,0,565000,3
10,179,2014,104607,1,1500,0,0,0,0,3600000,0
27,58,2013,104607,2,1000,1,1,1,0,965000,0
28,53,2006,160934,2,1300,1,4,1,0,1300000,0
27,58,2015,80467,2,1000,1,1,1,0,1100000,0
28,181,2014,86904,2,1000,0,1,0,0,1890000,2
28,53,2011,119091,2,1300,1,4,1,0,1475000,2
10,77,2017,67592,1,1500,0,4,0,1,4250000,0
28,15,2015,99779,2,1500,0,1,0,0,2675000,2
27,168,2019,257495,2,1300,1,1,1,0,1780000,0
27,101,2007,144840,2,1300,1,4,1,0,795000,0
20,26,1997,289681,0,2000,0,4,1,0,1360000,3
28,53,2017,69201,2,1800,1,4,0,0,3090000,0
10,48,2016,143231,2,1300,1,4,1,0,2049000,2
7,24,2009,135144,2,1500,0,3,0,0,2650000,2
27,108,2012,112654,2,800,1,1,1,0,520000,1
27,108,2015,107826,2,800,1,1,1,0,755000,0
7,59,2008,131966,2,800,1,1,0,0,850000,1
28,53,2017,69201,2,1800,1,4,0,0,3095000,0
10,48,2006,217261,2,1300,1,4,1,0,1195000,2
27,58,2008,178994,2,1000,1,1,1,0,665000,1
7,59,2004,257495,2,800,1,1,1,0,550000,0
27,14,2006,241401,2,1000,1,1,0,0,420000,2
27,108,2017,54717,2,800,1,1,1,0,850000,2
10,48,2018,74029,2,1500,1,4,1,0,2300000,0
27,108,2016,43452,2,800,1,1,1,0,900000,2
7,110,2017,43452,2,660,0,1,0,1,1850000,0
28,181,2016,56327,2,1000,0,1,0,1,2350000,3
7,110,2015,125528,2,660,0,1,0,0,1450000,3
10,179,2017,27358,2,1500,0,0,0,1,4848000,3
27,183,2019,25749,2,1000,1,1,1,0,1645000,2
7,59,2008,136794,2,800,1,1,1,0,660000,2
10,48,2018,77248,2,1300,1,4,1,0,2200000,2
28,15,2014,120700,1,1500,0,1,0,0,2575000,2
28,53,2018,28968,2,1600,1,4,0,0,3335000,2
28,39,2012,160934,2,2500,0,4,0,0,4600000,0
28,53,2009,154497,2,1800,1,4,0,0,1700000,1
27,108,2012,104607,2,800,1,1,1,0,515000,0
27,183,2019,17059,2,1000,1,1,1,0,1660000,0
7,59,2006,136100,2,800,1,1,0,0,615000,2
27,14,2004,175418,2,1000,1,1,1,0,650000,2
10,49,2004,268760,2,1500,1,4,0,0,865000,2
10,49,2010,136794,2,1800,1,4,0,0,1790000,0
10,48,2018,45061,2,1300,1,4,1,0,2200000,0
27,58,2018,43452,2,1000,1,1,1,0,1825000,2
27,168,2019,48280,2,1300,1,1,1,0,1850000,0
27,183,2013,101388,2,660,0,1,0,0,1275000,3
7,110,2013,104607,2,660,0,1,0,0,1360000,0
20,26,2017,17702,2,2000,0,4,0,0,15500000,1
10,49,2008,241401,2,1800,1,4,0,0,1480000,2
28,123,2006,178815,2,1000,0,1,0,0,1180000,0
28,53,2006,357274,2,1300,1,4,1,0,950000,0
28,136,2006,305775,2,1500,0,5,1,0,1200000,2
27,14,2008,176223,2,1000,1,1,1,0,540000,1
10,48,2008,144840,2,1300,1,4,1,0,1225000,2
27,108,2008,143231,2,800,1,1,1,0,575000,2
10,49,2018,82076,2,1800,1,4,0,0,3800000,0
27,108,2017,125412,2,800,1,1,1,0,725000,0
28,53,2018,56327,2,1300,1,4,0,0,2715000,0
28,132,2010,156106,2,2700,0,3,0,0,9950000,2
10,71,2015,165762,1,1500,0,1,0,0,2650000,1
10,49,2007,321868,2,1800,1,4,1,0,1230000,0
28,15,2017,45061,1,1500,0,1,0,1,2750000,1
28,53,2015,127138,2,1600,1,4,0,0,2690000,0
10,49,2016,115872,2,1800,1,4,0,0,3200000,0
28,53,2011,140012,2,1300,1,4,1,0,1675000,2
27,108,2013,111044,2,800,1,1,1,0,780000,2
7,113,2016,86067,2,660,0,1,0,1,1825000,2
28,53,2018,13196,2,1600,1,4,0,0,3250000,0
10,49,2010,168981,2,1800,1,4,0,0,1825000,2
28,123,2009,136794,2,1000,0,1,0,0,1260000,2
10,49,2018,45061,2,1800,1,4,0,0,3175000,0
10,114,2018,80842,2,660,0,1,0,1,1495000,0
10,49,1995,160934,2,1500,0,4,1,0,470000,3
28,53,2019,14484,2,1300,1,4,1,0,290000,2
7,171,2009,135144,2,1500,0,3,0,0,2650000,2
27,14,2011,289681,2,1000,1,1,1,0,775000,2
27,23,2005,196339,2,1300,1,4,1,0,725000,2
27,108,2014,54717,2,800,1,1,1,0,640000,2
28,53,2019,39589,2,1600,1,4,0,0,3380000,0
27,58,2019,48280,2,1000,1,1,1,1,1750000,0
28,15,2013,120700,2,1500,0,1,0,0,2045000,2
28,135,2010,144840,1,1800,0,4,0,0,2350000,2
28,53,2017,51499,2,1300,1,4,0,0,2670000,0
10,48,2009,203582,2,1300,1,4,0,0,1550000,0
1,6,2015,170590,2,1800,0,4,0,0,9000000,2
28,133,2012,131966,2,1500,0,4,0,0,3700000,0
28,53,2016,62764,2,1500,0,4,0,0,4000000,0
28,181,2016,71899,2,1000,0,1,0,1,2250000,3
28,53,2016,148059,2,1500,0,4,0,0,3450000,0
28,181,2016,118542,2,1000,0,1,0,1,2325000,2
10,71,2016,122440,1,1500,0,1,0,1,2895000,2
7,110,2016,83674,2,660,0,1,0,1,1725000,0
28,32,2017,49321,1,1800,0,0,0,1,6295000,0
27,14,2016,97067,2,660,0,1,0,1,1650000,0
28,99,2016,32186,2,4608,0,3,0,0,33500000,0
28,135,2007,341180,2,1500,0,4,0,0,1520000,2
28,128,2004,241401,2,1000,0,4,0,0,935000,0
27,58,2011,133792,2,1000,1,1,1,0,850000,0
12,151,2003,241401,2,1000,1,1,1,0,530000,2
10,179,2015,152887,1,1500,0,0,0,0,3650000,3
27,29,2012,198683,2,800,1,5,1,0,700000,0
27,58,2015,99779,2,1000,1,1,1,0,1100000,0
10,49,2018,62764,2,1800,1,4,0,0,3495000,2
10,49,2015,130356,2,1800,1,4,0,0,2250000,2
27,108,2019,8851,2,800,1,1,1,0,1065000,3
27,58,2016,160934,2,1000,1,1,1,0,1270000,2
7,113,2007,144840,2,660,0,1,0,0,1050000,3
28,53,2013,115229,2,1300,1,4,1,0,1900000,2
10,48,2014,241401,2,1300,1,4,1,0,1700000,2
27,58,2005,160934,2,1000,1,1,1,0,395000,0
10,179,2016,48280,2,1500,0,0,0,1,4700000,0
28,53,2016,97365,2,1300,1,4,1,0,2150000,2
10,49,2018,30577,2,1800,1,4,0,0,3675000,0
10,49,2016,88513,2,1800,1,4,0,0,3150000,2
28,99,2017,80,2,4608,0,3,0,1,42500000,0
28,15,2017,64373,2,1500,0,1,0,1,3525000,2
28,53,2004,166563,0,2000,1,4,1,0,850000,0
10,49,2013,154497,2,1800,1,4,1,0,1775000,2
27,108,2006,90606,2,800,1,1,1,0,425000,0
28,53,2016,86260,2,1300,1,4,1,0,1950000,0
27,108,2010,160934,2,800,1,1,1,0,465000,0
27,23,2002,241401,2,1300,1,4,1,0,620000,0
28,53,2016,180246,2,1600,1,4,0,0,2425000,0
28,181,2011,67753,2,1000,0,1,0,0,1745000,0
27,168,2016,74029,2,1300,1,1,1,0,1620000,3
28,130,2007,177027,2,1300,0,2,0,0,1350000,2
28,15,2013,173809,1,1500,0,1,0,0,1975000,2
28,123,2007,241401,2,1000,0,1,0,0,1250000,2
10,49,2013,123919,2,1800,1,4,1,0,2100000,0
28,53,2019,55522,2,1300,1,4,1,0,1225000,2
28,53,2018,43452,2,1600,1,4,0,0,3200000,2
10,49,2018,69201,2,1800,1,4,0,0,3590000,0
27,14,2019,15127,2,660,1,1,0,1,1525000,2
10,49,2019,14484,2,1800,1,4,0,0,4050000,2
10,49,2012,246229,2,1800,1,4,1,0,2000000,2
10,114,2014,131966,2,660,0,1,0,0,1400000,0
22,112,2014,96560,2,660,0,1,0,0,1325000,3
10,49,2013,67592,2,1800,1,4,0,0,2390000,0
28,53,2015,114263,2,1300,1,4,0,0,2225000,2
27,108,2013,88513,2,800,1,1,1,0,665000,1
27,14,2012,153962,2,1000,1,1,1,0,795000,0
10,48,2017,111044,2,1300,1,4,1,0,1685000,0
28,53,2007,144840,2,1500,0,4,0,0,1990000,0
7,59,2007,176913,2,800,1,1,1,0,700000,2
10,48,2006,178637,2,1300,1,4,1,0,1350000,2
28,85,2007,191672,2,1800,1,2,0,0,1750000,2
10,48,2015,160934,2,1500,1,4,1,0,2050000,0
27,58,2007,136794,2,1000,1,1,1,0,760000,1
20,26,2001,236573,0,2200,0,4,0,0,1480000,1
27,14,2006,273588,2,1000,1,1,1,0,550000,0
10,48,2015,160934,2,1300,1,4,1,0,1825000,0
28,135,2013,143231,2,1800,0,4,0,0,2750000,2
10,49,2014,143231,2,1800,1,4,0,0,2500000,0
24,147,2008,146450,2,4196,0,3,0,0,8500000,2
20,26,2006,157715,2,1800,0,4,0,0,2030000,2
27,14,2016,53108,2,660,0,1,0,1,1420000,3
27,183,2015,33152,2,660,0,1,0,0,1875000,0
27,83,2017,40233,2,660,0,1,0,1,1800000,3
28,135,2017,57064,1,1800,0,4,0,0,4800000,0
10,114,2014,80950,2,660,0,1,0,0,1525000,2
7,113,2016,93341,2,660,0,1,0,0,1775000,2
28,135,2016,73048,2,1800,0,4,0,1,4350000,2
28,132,2009,136794,2,2700,0,3,0,0,10900000,0
28,181,2012,140012,2,1000,0,1,0,0,1625000,2
27,108,2013,96560,2,800,1,1,1,0,715000,0
27,183,2018,158520,2,1000,1,1,1,0,1500000,0
7,110,2012,115872,2,660,0,1,0,0,1200000,3
28,73,2016,74029,2,2700,1,3,0,0,6275000,0
27,108,2014,93341,2,800,1,1,1,0,750000,2
27,101,2006,228526,2,1300,1,4,1,0,800000,2
5,76,2019,20921,2,1500,0,3,0,0,4300000,0
28,53,2010,130356,2,1300,1,4,1,0,1350000,2
10,48,2016,152887,2,1300,1,4,1,0,2030000,0
27,14,2010,198683,2,1000,1,1,1,0,800000,2
10,48,2013,151278,2,1300,1,4,1,0,1595000,2
28,181,2013,128747,2,1000,0,1,0,0,1699000,0
28,53,2008,321868,2,1300,1,4,1,0,1199000,2
20,26,2003,160934,2,1800,0,4,0,0,1650000,2
28,53,2018,28163,2,1300,1,4,0,0,2505000,0
27,14,2012,170590,2,660,0,1,0,0,850000,3
10,48,2013,115872,2,1300,1,4,0,0,1790000,3
28,53,2005,225308,2,1600,1,4,0,0,1265000,1
28,99,2010,112654,2,4600,0,3,0,0,17600000,0
10,49,2013,143231,2,1800,1,4,0,0,2310000,0
20,26,2010,94951,2,1800,0,4,0,0,5700000,3
20,26,2011,83685,2,1800,0,4,0,0,6000000,2
10,48,2010,214042,2,1300,1,4,1,0,1425000,2
10,48,2010,177027,2,1300,1,4,1,0,1425000,0
27,108,2017,80467,2,800,1,1,1,0,835000,0
